user,venue
14860,19954
52025,37891
15414,13115
99922,41
29921,81816
25627,1201
11367,75007
60486,6602
2228,12903
79452,65144
37459,514
21282,886
32939,1535
203269,239
46448,19912
20640,16542
200408,3222
42025,37
8388,4731
87602,7797
230805,102
65514,39242
104352,2453
35288,19837
48224,802
32447,6999
238303,792
55358,28039
144266,1082
20423,11134
141204,424
38058,4821
43477,1717
260743,2916
5159,110119
49161,11872
2442,17031
210809,1363
50620,12875
34323,8164
37005,7656
8952,26294
190590,2237
37676,98
52005,31853
29312,7913
135690,3347
20377,721
1834,8698
18179,12118
54949,39242
140150,421
34450,111
19113,1211
205245,6694
43127,3449
39371,12773
4546,36
18179,13141
106855,2103
112676,1038
147899,6999
136058,1326
247092,2926
143004,4278
50620,1086
43130,1188
82113,57268
62736,12252
12542,1066
66227,1374
89641,17698
2874,12049
91774,189
148897,4435
1158,136
184856,1761
68496,1602
63433,15606
24511,6375
107530,2103
78151,1215
54561,25376
55716,9707
41557,21817
68370,6565
103216,2663
70618,79077
14842,17731
31594,1193
174905,186
111375,3462
30476,7025
214716,325
47572,30515
70016,11238
81157,7
91774,6089
94175,39242
87196,5637
22531,14319
44226,5744
20423,51152
8952,813
9409,38932
181940,148
142939,1166
59796,5575
50503,47569
24672,35085
90814,22424
35434,396
181660,7207
213351,7207
180959,2629
82569,11259
14141,9652
12611,13459
23442,1231
13259,339
27075,141
4663,749
122031,1195
13799,12991
28979,13986
53346,7893
36865,19178
13356,14954
39836,15743
235647,1663
14543,57328
54405,41096
230811,564
29466,3218
115495,3184
48669,6951
255138,7325
27198,1483
239948,1688
59959,5222
50899,41065
7083,16195
45533,80645
81276,17698
105313,122
15247,11173
45720,25791
134,44818
146757,4815
17141,476
43293,28788
219170,3365
266576,1778
204573,2778
134677,1379
14287,43225
68496,12343
64130,12053
6088,11954
40181,2705
5159,811401
17034,61132
101206,1614
1010,98639
23524,19182
76791,19666
25627,1428
169728,2452
111375,3368
107580,1644
133970,1489
105154,1936
207123,3303
14860,1479
154559,3
85609,602
34710,528
260743,142
91102,10197
65695,7796
90580,3277
106704,2398
13128,946
105848,1038
52970,1759
140970,454
63432,44192
108636,1486
237785,98
133970,1638
50869,12691
47991,23026
86698,10716
9566,119212
39619,12118
110949,813
139608,7551
46494,15693
21214,1307
128912,1483
48133,29212
233714,1163
239426,2146
40536,3228
6318,9953
62935,356
41558,15323
54393,99849
151828,7521
181505,837
81824,5991
147509,3147
50246,51152
208163,1744
6267,22424
221349,4561
211794,2453
51957,43558
46494,7854
59796,1329
258663,102
68370,82441
46026,28788
35443,899
14860,177
222505,177
63524,609
51957,43558
7860,68829
8952,1279
26202,11954
42283,15071
14506,25864
26055,3099
121273,2062
41557,98472
144266,6975
25624,77986
23264,908
58758,4348
7128,34618
164530,449
93642,12052
47596,12042
59796,14197
60062,381
8388,40348
60486,13519
39836,15743
249013,5515
186359,111
180959,39
69593,17741
68409,9497
16170,37467
13173,1703
116631,8959
16474,16331
171559,9474
43734,741
10469,713
34461,26057
31106,73888
250033,3413
126257,7297
169728,9307
93095,1473
14716,17415
83311,13342
59283,17955
1499,17465
26201,81616
2442,877
39836,15743
34710,41
202050,2326
176753,3511
14838,5874
32824,14064
222359,1353
207922,3366
39940,16859
9803,917
96032,12799
17533,13264
42406,2
43084,29193
27483,13235
8767,1404
39836,928
204573,8223
67881,26199
81824,13101
46634,81616
85787,14458
189093,74
30935,4635
49702,15541
222505,1129
5067,27311
15598,17341
247092,5195
16049,3222
61724,45896
180959,39
200187,6313
2605,8713
254301,3926
125576,4946
41408,13928
35458,954
18345,15245
62935,39
107963,9264
2442,16119
1035,68829
18345,16574
44226,23209
71236,14889
1002,2
98753,6381
25486,14969
78151,4829
195601,3863
24518,2578
60211,11965
45063,14833
48637,2778
30718,1554
208163,1271
65309,654
24506,6151
39105,449
154010,4156
137169,88
32552,7796
78151,14582
19113,23209
21380,57674
60700,36
53523,11462
51445,64971
21380,27726
30718,3184
10798,16653
133970,1509
52312,12561
233597,5883
214716,1285
2033,14327
118746,2579
174167,1384
38448,17835
120838,1211
4655,20023
32791,16816
135005,1111
92584,2093
52086,2966
222505,1453
34461,21476
45210,25
36661,50168
203269,3418
74134,122
2591,102278
46026,13231
139525,7341
45720,12608
61583,15597
263418,452
107013,1323
44932,10074
28938,31616
254301,5054
38456,1193
37181,3912
92584,2093
180959,2629
264057,2347
99,10786
130314,1663
943,21176
34281,3184
242978,1409
15598,17341
133970,1509
50620,63
1251,36929
10798,11764
66854,32603
222359,1058
262811,7776
25321,12196
24915,80406
173878,2941
20640,51138
17034,28879
41558,5004
145611,4156
219658,2732
69475,10289
104627,7
36721,7627
14464,11134
14506,9212
13999,24321
8663,7095
122031,142
51957,52205
4407,14749
18406,1501
4546,12903
18179,17415
23408,11104
99922,78624
60486,35966
106855,1078
1509,1086
30939,1086
77298,13028
59796,21547
46901,15577
35730,434
18151,1086
45720,13233
29177,1231
17516,1268
86635,17885
68496,10073
44810,1155
22285,103
33844,99849
42283,11252
66227,14327
22601,449
17238,9209
229622,6023
148897,1331
53523,31671
31971,19536
14506,40144
60486,591
175516,6951
81824,37983
30718,14497
556,16653
15828,3557
117498,1329
44226,83
22141,5744
85787,12901
213188,749
10525,59566
261843,1109
147338,1706
8959,9611
8952,39242
130314,1663
63433,39242
1513,484
18345,47339
71290,5389
257034,7796
48655,16148
193073,239
24274,19897
66227,24319
58686,29594
37590,4529
1342,13898
201683,3326
180959,1245
77887,3912
15088,27642
30939,23049
37590,35085
29087,3799
91070,32582
33450,12476
4407,5004
167730,5385
51957,43558
13693,1002
146467,1967
87042,1473
77823,11681
50620,17777
35764,9526
24391,30106
1627,11956
27882,26324
21380,21455
45720,4156
26970,452
176753,1195
25662,21324
119448,1711
1193,1156
264057,147
14141,1279
217270,1486
105100,2148
18456,1086
27075,51152
17238,9209
15602,51231
31163,12432
85609,17251
265904,1407
18179,13141
17238,9209
27682,14594
15598,33492
169728,2942
37676,917
34710,4472
181660,1173
556,16816
134523,474
44226,22214
17454,18366
144261,3624
82582,72668
50620,466
48071,12053
68496,39
154689,8046
62083,65142
88973,3326
65308,13815
429,928
44865,23917
170055,6488
57581,4987
39371,17741
57310,16118
79642,61274
32257,22183
203269,9712
30935,29705
59977,1222
205591,1193
4546,19768
171559,1742
213188,1742
6,278
57014,11977
41557,98472
201672,8832
48350,2
24391,4472
232655,1644
62603,564
113120,1275
181660,7507
201683,1635
215301,3184
30718,1177
78141,78642
80104,13589
224544,4435
105848,4741
12223,1177
2033,14327
105848,1038
82569,578
49177,7723
68409,17665
30502,7095
83311,13836
8952,39242
8210,12903
5159,21455
33583,3449
149548,7999
85270,76554
28946,10947
60486,4954
44226,13115
144261,1818
17023,13174
78151,15936
55238,5639
8330,801
34872,18958
134677,1379
793,51152
14464,4879
33583,36707
158275,1307
69093,1492
69593,12149
14506,25864
78151,10354
32257,22183
9171,43795
235647,2644
105848,4741
50456,14801
45619,10815
48224,6856
71236,5991
2374,105349
141794,8115
8952,29422
31971,34938
72909,349
14842,564
1513,7796
262559,3424
46494,1941
34887,9263
11466,11166
96156,10604
47991,1124
17727,17282
31304,16847
84552,25562
17734,27723
20714,21395
17238,9209
48071,818
51957,43558
11418,6057
60486,47
44932,122
57981,39375
52312,79919
38448,76187
556,21413
250033,1586
45720,18191
15598,17341
8952,39242
126257,7203
69093,1492
193261,1486
78275,8491
5159,564
84851,466
204573,21
42406,5474
15598,47339
61683,30907
10675,42775
55238,13468
43127,51231
49766,915
36865,15693
46697,13394
141204,309
249461,1407
209173,1215
255138,504
130314,1663
149548,7519
22141,39242
51445,64971
37005,127
88331,1193
66227,14327
56139,8625
235647,2132
52563,12651
68496,26629
138109,5194
54718,2772
155593,1082
121676,1695
135690,111
57576,38021
2337,32593
24794,21677
18345,15245
59361,476
194220,8625
20344,20934
249461,5221
77887,20489
82113,6856
17238,9209
21501,17741
55621,26235
34460,4696
72712,75007
34710,4472
34832,35966
59850,1374
556,12121
196806,1186
66871,52135
37676,98
38058,4626
39619,15502
19732,26797
53346,1692
15495,608
34461,10835
38456,7999
229361,177
61583,82441
17874,45067
107580,5639
27367,837
48072,3412
6191,42705
222600,801
50620,17472
60062,21831
41376,17465
49391,12214
7224,332
30718,1501
57581,1345
44226,43192
2605,16672
55312,164
52025,38752
59959,5222
119217,845
31064,7796
134677,1379
228205,3924
37565,25845
59931,11954
112549,3218
47991,35101
5742,20077
51445,64971
186067,578
70202,29092
12611,12298
134677,4705
21380,1393
33818,4156
141204,985
49702,30079
17023,25517
25336,2593
54405,12595
24672,4677
86821,72593
8952,39242
71476,17032
11306,476
36721,7079
141204,3748
7377,6732
170632,4362
24391,9793
214716,749
69593,955
29052,16672
156796,3386
78151,13337
23142,639
139608,1201
48965,35833
32791,578
48637,53848
180959,1531
254301,1818
170,6506
50503,19336
46026,476
229664,8114
28733,127
59959,5222
2709,51152
38456,7999
33450,13467
26201,30525
49766,12047
45720,44956
2621,121133
12215,1345
10798,5639
36865,4889
113120,2182
21501,1152
147338,632
19732,13589
2358,111595
60486,15691
130127,1602
42676,8045
30849,16745
134677,1379
13173,4513
1499,121308
34710,4472
16474,12048
41557,6578
17171,22145
141204,24
86038,4625
18345,42705
146757,1507
50620,11965
178106,6764
28331,37379
29211,6399
738,12468
14783,1152
15247,11954
24672,13017
105848,1526
86698,449
30718,1554
98568,26754
25571,10099
1775,15351
50730,56006
59283,6532
2442,15457
1002,2
97744,395
57437,1199
11372,5639
228205,1248
36138,31748
24915,431
82582,60031
49391,6764
18179,792
61583,82441
15247,23989
46026,50167
17023,472
51957,15529
9171,13927
1002,1492
8952,39242
44932,26577
34323,8164
44932,7297
148377,106
110949,609
28733,985
51341,16744
184856,9945
47769,4549
141794,554
32939,14594
62274,9212
235647,6506
134523,7206
16049,4556
13799,2
33085,631
251235,998
237363,1117
146757,837
158446,111
29031,6951
250753,2535
2064,23209
13173,74896
219170,3365
30718,12231
132572,1213
4154,140479
47991,15743
2209,111069
55222,33905
27483,14541
23853,11872
168813,8953
19732,12252
183355,2376
44932,408
159682,36
52992,12865
66227,14327
31742,73405
41408,14969
25321,1231
17280,6578
53370,21404
69093,1492
34119,10489
17023,7594
237070,6999
4663,12208
3967,10289
1878,35263
31064,1158
261843,1439
180959,1211
45808,75007
58900,21831
214471,1214
67735,28841
15598,14388
68496,16962
181660,7656
48682,11846
25,16625
145413,2379
793,609
86647,34973
210718,205
42484,18958
53430,7332
91070,22218
260743,142
21501,9109
11571,112
151828,177
57437,14494
146467,575
17238,9209
8952,19808
69614,2991
125191,2153
104832,4757
151828,468
61683,10842
74287,1376
21501,8135
22982,4556
193073,1444
146757,1507
66871,53213
28938,48994
48224,15071
38456,17955
49177,32873
40407,31853
21380,50167
151828,5988
7648,3526
206530,2312
235647,6694
52984,37557
201672,3462
6083,14487
31240,6732
11418,13145
49464,16905
99922,78624
793,651
59179,2534
45533,80645
18545,63
163156,807
34872,16506
52589,2093
35730,985
738,4156
69093,1469
27168,4156
168813,4156
12215,21324
66227,24319
178106,1156
570,9652
57981,16439
2358,192
239013,585
98756,7
59283,69
34281,2593
45720,59566
37459,20592
229361,419
11315,9561
27648,9137
146757,2071
146757,4815
178106,6764
213351,7207
11571,1691
33818,1316
141794,1663
31163,18014
61245,26199
104310,1187
48071,13174
48997,136
250753,1449
32257,22183
119217,13
4655,4853
204573,1168
1002,11954
59679,28279
242789,3391
32257,3284
57014,3582
15598,17341
173684,396
17034,61132
55238,1086
48072,1209
15992,22351
46697,4461
33450,12741
26442,59566
224544,1272
24772,8643
1112,17415
1193,9772
28196,20614
74134,25353
836,1069
13880,29828
183505,978
65309,9526
50730,56006
222355,497
24672,111
240799,476
209173,417
104310,1187
31945,576
262521,8618
206777,5727
50620,47569
118746,2579
8952,39242
48161,25
223230,1079
21501,4843
42283,618
158446,1211
41778,10584
204573,2976
43127,7079
2358,1441
42025,578
6998,9335
82582,15314
101206,9772
254301,5054
158275,1425
139307,5114
226595,1449
53545,6468
105848,2958
39619,11355
54405,41096
133970,1363
105100,962
3602,19336
51957,43558
82113,13209
178106,1535
264033,1943
222355,3526
31903,27966
20555,955
266532,1918
134677,1379
26759,679
81824,13101
11683,11775
147883,6602
108636,1194
104627,6352
32939,6999
29921,13924
180959,39
27483,19393
97744,899
1826,145078
17516,774
18152,3284
110949,1397
50152,1163
46697,16983
25571,1069
30961,2093
36865,1554
27075,4931
10909,26202
556,7908
47991,15693
49610,14183
77298,1307
16049,3222
45720,4797
87428,3582
738,23187
67735,1535
73449,122
68409,204
22982,12149
20640,19309
24074,39242
49391,813
51957,105
50730,3222
17874,6861
17238,9209
158446,1449
15275,711
8952,39242
108636,2026
107110,8182
68496,17938
738,17698
37459,1412
158275,1964
17238,3624
82800,4934
99245,278
139307,3926
141794,564
17734,1049
57473,1282
68496,127
27483,13235
96231,381
133970,5606
97744,3347
29211,1105
106855,1331
40327,19674
24274,15009
45534,18671
25662,11977
201683,1352
2709,1411
248690,2303
144261,1818
228040,4532
50713,75007
263418,8244
81275,3372
43734,15133
45720,10489
230811,6506
9253,139866
251553,1299
10565,16671
254301,5054
5484,21455
44226,609
8756,59
29415,21235
215301,4156
88489,6434
265965,3362
198603,2799
24506,614
26013,29212
132546,391
45958,1376
78141,1407
46494,1941
2033,26256
30961,578
57310,81816
10503,4918
27775,1602
45830,13017
69145,64
121676,7723
93317,602
1002,11954
253430,2909
97744,16626
46697,4461
209173,1943
68496,26629
22896,10216
41376,4821
10469,14197
84141,12071
118709,1257
32939,49736
2033,24154
30526,408
30961,7455
8952,39242
32967,51152
39105,663
16602,514
81275,476
25336,5899
17238,3624
42676,15313
211794,1402
15712,16672
21941,17983
15992,34239
48072,14117
120838,1596
11466,10235
19387,1497
12215,12328
128912,6999
3793,10072
9527,3521
17516,13359
61567,24154
27769,12641
48637,12796
17238,82634
113120,8164
122760,389
89566,6251
264057,1638
238517,2246
4204,47381
66227,14327
150934,1188
34710,4472
69216,27078
85787,21605
61109,105
748,15176
69593,10289
105100,7039
23793,549
66227,14327
62189,7818
25438,8276
250033,1586
17454,1209
51957,43558
13999,12101
17023,7594
95618,77986
122031,2279
81824,13101
64130,1639
17435,7079
98753,37641
231094,2183
37181,3912
31035,5769
167073,1454
15598,17341
53523,9707
57581,57918
61546,812
52992,35534
11466,23773
141204,318
154689,1006
556,4472
97744,12037
140150,1185
28925,44353
33085,14327
35730,985
107110,8182
215301,5207
205591,2534
261843,7025
31903,35563
135005,6793
55150,98472
54395,1254
21881,1002
41348,1543
3793,679
7648,1193
15598,17341
183665,8065
54389,447
169728,2942
202698,1318
141794,792
27184,47569
67735,209
99,1085
14860,1419
8959,13283
8952,39242
81824,5991
14842,111
24296,12277
118710,1279
14287,107
1878,197
62189,12215
8959,35263
51445,64971
1338,7519
163008,1435
4373,12049
4403,116111
15100,6764
66573,40886
8952,39242
213188,1146
107530,7501
59867,32629
45720,12735
14287,6293
15598,14388
17238,3624
51445,64971
141204,1303
25321,5664
54289,14327
55716,11259
4546,47
17727,17282
54949,39242
80487,103
4919,13927
45720,31326
22601,27108
54289,21545
24438,15693
118709,9956
61583,946
118710,214
146757,4815
50503,83
133970,411
17034,61132
73076,50719
28102,14355
61388,12898
122031,7799
25571,15463
90580,7656
169728,1223
254301,5054
34461,11259
202050,1283
30961,7455
14249,8228
63433,39242
81275,57268
34355,26426
122760,2281
23687,958
32744,514
224175,271
36758,1245
100409,802
25662,4987
61109,9707
64748,1284
6764,618
44932,7297
59283,16983
31064,602
17228,51419
53109,11855
15598,17341
113120,1564
68370,82441
53545,12476
25662,85776
32880,39242
48197,8041
100409,7796
26442,2888
17238,9209
55222,36462
15100,7319
19335,88
92584,72668
9803,837
27237,1211
11367,2614
15598,17341
130314,1663
74134,122
2772,22366
68409,17665
48637,36
51148,42728
121273,1078
34323,18167
122031,1328
144261,1818
24296,1543
124076,9526
154010,7507
49783,7
22531,1521
200408,7818
83069,4472
193261,1812
28946,18222
15598,17341
17238,82634
55621,6222
181660,42
66227,14327
17023,81976
75994,14023
60211,26577
205654,1853
24391,1193
132611,1233
3517,25864
167485,1977
39836,15743
59740,86
46026,10604
4407,5004
70839,1563
8952,25753
54405,41096
24672,12042
219658,5918
10909,3184
250753,3526
60062,5378
52312,57268
55428,9137
22938,1156
143431,6855
16602,26051
69093,15009
58900,12735
21501,16953
169728,1197
48637,2164
132546,1625
57056,10765
60486,32536
87461,51152
212835,1273
62736,13815
3517,67007
34323,4987
34710,12028
36881,16625
51445,64971
6998,845
10565,20489
46026,7663
45720,1291
19387,1497
97744,12833
13384,679
264057,1638
69614,2991
41557,20622
17734,27723
12215,12328
35443,9794
59679,10289
69093,7723
181660,1247
59369,11934
11367,13928
11418,6057
38456,14196
47463,13872
235647,853
17238,82634
230811,147
47178,17835
44806,13621
105100,7039
159372,1023
57581,25656
139608,7551
17238,9209
224242,1323
32880,39242
27648,12118
14141,21455
241131,1212
34872,12374
180959,2571
51957,43558
80552,43357
9527,933
50620,27966
59122,30863
14287,8947
37005,21639
6528,925
1106,35908
1834,886
51957,43558
39766,1289
24794,209
158442,5272
6998,10324
51939,26289
21501,31164
80487,13015
51946,70246
78151,31748
238527,2129
24436,8713
37459,15692
11418,6894
49161,7913
118746,2579
10503,22145
30955,23209
71476,17032
28102,17546
48997,6956
17141,5235
119448,177
36138,30828
231211,4072
32738,7357
129977,1742
91070,22218
50503,22218
208163,1744
38272,48
264057,1311
43577,1376
59283,1492
110734,2982
35819,4946
74111,655
17374,25751
21501,9953
184931,639
80552,29816
81157,16564
237785,813
86519,72714
198603,9727
11418,40177
254301,3926
183433,114
28102,14355
204573,21
16049,20969
53523,1783
68496,15258
29211,20445
118847,2182
34323,19897
2033,14327
429,9945
144261,266
56697,33675
36242,18411
22938,11954
30476,985
76657,1596
50631,7097
38456,147
32744,9707
98568,1394
2949,125941
22719,6995
130314,1191
54949,39242
82146,1651
8767,15071
78645,239
